5/26/2016,11:30 AM,lunch,,,0,
5/26/2016,12:00 PM,Reiser Lab The Box,start experiment,,2.5,
5/26/2016,2:30 PM,RS - PostProcess,reviewing charges,,1.75,
5/26/2016,4:11 PM,GENIE Fly Work,virgins; DoBs,,0.25,
5/26/2016,4:30 PM,PTR Chores,TM6 training,,0.25,
5/26/2016,4:50 PM,PTR Chores,daily log,,0.25,
5/26/2016,5:00 PM,depart,,,0,
5/27/2016,8:50 AM,PTR Chores,email; calendar,,0.25,
5/27/2016,9:00 AM,Other Imaging,check drive space available: HD;dm11;tier2,,0,
5/27/2016,9:02 AM,GENIE Fly Work,virgins;parents,,0.5,
5/27/2016,9:39 AM,PTR Chores,TM6 training,,0.5,
5/27/2016,10:06 AM,Reiser Lab The Box,copy analysis to tier2,,0.25,
5/27/2016,11:10 AM,Reiser Lab The Box,analysis - track movies; avi extract,,0,
5/27/2016,11:33 AM,Reiser Lab The Box,analysis - avi to sbfmf conversion,,0,
5/27/2016,11:34 AM,lunch,,,0,
5/27/2016,12:04 PM,PTR Chores,human resources contact re: update personal info,,0.25,
5/27/2016,12:26 PM,Reiser Lab The Box,analysis - fotrak,,0,
5/27/2016,1:40 PM,Reiser Lab The Box,analysis - fotrak queue is jammed,,0.25,
5/27/2016,2:00 PM,GI Meetings,Reiser update; imaging naming for Yi,,0.75,
5/27/2016,2:43 PM,Group Meetings,GI & Kari - Yi; Rai; Kristin; Stephen; Xiaoliang,,1.75,
5/27/2016,4:30 PM,GENIE Fly Work,crosses,,0.5,
5/27/2016,5:00 PM,depart,,,0,
5/31/2016,8:40 AM,PTR Chores,email; calendar,,0.25,
5/31/2016,8:50 AM,Reiser Lab The Box,analysis - back out completely & restart,,0.75,
5/31/2016,9:30 AM,GI Meetings,WS - LS; smartsheet,,0,
5/31/2016,9:36 AM,Reiser Lab The Box,analysis - complete box-analysis,,0.5,
5/31/2016,10:00 AM,GENIE Fly Work,parents,,0.25,
5/31/2016,10:15 AM,Reiser Lab The Box,sort,,0.75,
5/31/2016,11:00 AM,GI Meetings,check DoBs,,0.25,
5/31/2016,11:10 AM,Reiser Lab The Box,sort,,0.25,
5/31/2016,11:20 AM,GENIE Fly Work,clear DoBs,,0.25,
5/31/2016,11:30 AM,lunch,,,0,
5/31/2016,2:20 PM,Other Imaging,modify slide map collection for generating names,,0.75,
5/31/2016,6:00 PM,lunch,chiropractor,,0,
5/31/2016,7:00 PM,GENIE Fly Work,dobs,,0.25,
5/31/2016,7:20 PM,depart,,,0,
6/1/2016,9:20 AM,PTR Chores,email; calendar,,0.25,
6/1/2016,9:30 AM,GENIE Fly Work,virgins; parents; dobs,,0.75,
6/1/2016,10:10 AM,PTR Chores,TM6 training,,0.5,
6/1/2016,11:40 AM,lunch,,,0,
6/1/2016,12:50 PM,Other Imaging,update confocal tables,,1.75,
6/1/2016,2:35 PM,Other Imaging,update PTR-IHC smartsheet,,0.25,
6/1/2016,2:48 PM,PTR Chores,chargebacks - update daily log,,0.5,
6/1/2016,3:11 PM,Other Imaging,update PTR-IHC smartsheet,,0.5,
6/1/2016,3:47 PM,Reiser Lab The Box,comparison summary,,1.25,
6/1/2016,5:05 PM,depart,,,0,
6/10/2016,8:00 AM,PTR Chores,email; calendar,,1.5,
6/10/2016,9:35 AM,Reiser Lab The Box,comparison summary,,1.5,
6/10/2016,11:00 AM,GI Meetings,880 imaging for Kristina,,0.25,
6/10/2016,11:30 AM,lunch,,,0,
6/10/2016,12:30 PM,Reiser Lab The Box,comparison summary,,0.5,
6/10/2016,1:00 PM,GI Meetings,confocal: SH; RS; YS,,1,
6/10/2016,2:00 PM,classes and training,880 AiryScan w/ Aaron,,1,
6/10/2016,5:15 PM,GENIE Fly Work,crosses,,0.5,
6/10/2016,5:55 PM,depart,,,0,
6/13/2016,8:55 AM,PTR Chores,email; calendar,,0.25,
6/13/2016,9:05 AM,GENIE Fly Work,flip parents,,0.25,
6/13/2016,9:20 AM,PTR Chores,TM6 training,,2.5,
6/13/2016,11:45 AM,lunch,,,0,
6/13/2016,12:15 PM,Reiser Lab The Box,box-analysis - redo prot536 analysis,,0.75,
6/13/2016,1:00 PM,Group Meetings,team,,0.75,
6/13/2016,1:45 PM,Reiser Lab The Box,crosses,,1,
6/13/2016,5:50 PM,depart,,,0,
6/14/2016,9:00 AM,PTR Chores,email; calendar,,0,
6/14/2016,9:50 AM,GENIE Fly Work,flip parents,,0.25,
6/14/2016,10:05 AM,PTR Chores,TM6 training,,0.25,
6/14/2016,11:00 AM,GI Meetings,Workstation - LS,,0,
6/14/2016,11:20 AM,Reiser Lab The Box,comparison summary,,0.25,
6/14/2016,11:30 AM,lunch,,,0,
6/14/2016,12:00 PM,Reiser Lab The Box,comparison summary,,1.75,
6/14/2016,1:40 PM,lunch,,,0,
6/14/2016,2:40 PM,Reiser Lab The Box,comparison summary,,0.25,
6/14/2016,5:41 PM,depart,,,0,
6/15/2016,8:45 AM,PTR Chores,email; calendar,,0.25,
6/15/2016,9:00 AM,GENIE Fly Work,flip parents,,0.5,
6/15/2016,9:30 AM,Other Imaging,improve time estimation on slide map collections.xlsx,,0.25,
6/15/2016,9:40 AM,PTR Chores,TM6 training,,0.75,
6/15/2016,10:20 AM,Other Imaging,improve margins on slide map collections.xlsx,,0.5,
6/15/2016,11:15 AM,PTR Chores,misc,,0.5,
6/15/2016,11:45 AM,lunch,,,0,
6/15/2016,12:40 PM,PTR Chores,chargebacks,,0.75,
6/15/2016,1:30 PM,Reiser Lab The Box,fix comparison summary titles;  move my exps to separate folder; discuss plots w/ Austin,,2,
6/15/2016,3:23 PM,Group Meetings,PTR-IHC mtg ,,0.5,
