8/2/2016,10:55 AM,PTR Chores,Zebra printer problems,
8/2/2016,11:00 AM,Reiser,create experiment log,
8/2/2016,11:30 AM,lunch,,
8/2/2016,12:00 PM,Reiser,update documentation,
8/2/2016,2:30 PM,depart,,
8/3/2016,8:30 AM,PTO,,
8/3/2016,5:00 PM,depart,,
8/4/2016,8:30 AM,PTO,,
8/4/2016,5:00 PM,depart,,
8/5/2016,8:30 AM,PTO,,
8/5/2016,5:00 PM,depart,,
8/8/2016,8:30 AM,PTO,,
8/8/2016,5:00 PM,depart,,
8/9/2016,8:30 AM,PTO,,
8/9/2016,5:00 PM,depart,,
8/10/2016,8:15 AM,PTR Chores,email; calendar,
8/10/2016,8:30 AM,PTR Chores,chargebacks,
8/10/2016,9:20 AM,PTR Chores,prep & mtg w/ GI,
8/10/2016,10:50 AM,Other imaging,update resource scheduler,
8/10/2016,11:20 AM,PTR Chores,email; calendar,
8/10/2016,11:30 AM,lunch,,
8/10/2016,12:00 PM,GI meeting,prep for QC w/GI,
8/10/2016,12:30 PM,Reiser,update box documentation,
8/10/2016,12:50 PM,Reiser,discuss further experiments with Jessica,
8/10/2016,1:00 PM,GI meeting,prep for SH imaging,
8/10/2016,1:50 PM,Reiser,calendar for helping Jessica with experiments,
8/10/2016,2:20 PM,Classes & Training,workstation familiarization,
8/10/2016,3:15 PM,lunch,fitness,
8/10/2016,4:45 PM,Classes & Training,workstation familiarization,
8/10/2016,5:30 PM,depart,,
8/11/2016,9:25 AM,PTR Chores,email; calendar,
8/11/2016,10:00 AM,Other imaging,filing slidemaps,
8/11/2016,11:30 AM,lunch,,
8/11/2016,12:00 PM,PTR Chores,filing & calendars,
8/11/2016,1:25 PM,Other imaging,w/ Aaron reasons for channels selection based on wavelength,
8/11/2016,1:45 PM,Other imaging,write documentation for using Airyscan,
8/11/2016,2:30 PM,Other imaging,learn to split & merge channels on Fiji,
8/11/2016,3:30 PM,SH - setup,prep,20160701-101-63X-SH
8/11/2016,4:15 PM,PTR Chores,HR - update personal info,
8/11/2016,5:00 PM,depart,,
8/12/2016,9:00 AM,PTR Chores,email; calendar,
8/12/2016,9:22 AM,Other imaging,improve comments on past imaging documentation,
8/12/2016,12:00 PM,lunch,,
8/12/2016,12:30 PM,PTR Chores,update documentation,
8/12/2016,3:00 PM,SH - setup,confocal,20160701-101-63X-SH
8/12/2016,5:00 PM,depart,,
8/12/2016,8:30 PM,SH - post ,remove slide,20160701-101-63X-SH
8/12/2016,8:45 PM,depart,,
8/13/2016,7:30 AM,SH - setup,confocal,20160701-101-63X-SH-2
8/13/2016,8:30 AM,depart,,
8/13/2016,9:45 AM,SH - post,remove slide; copy files; reassemble z-stack,20160701-101-63X-SH-2
8/13/2016,11:00 AM,depart,,
8/17/2016,1:00 PM,PTR Chores,email; calendar,
8/17/2016,1:05 PM,PTR Chores,read performance review,
8/17/2016,1:18 PM,SH - post,confocal tables,20160701-101-63X-SH-2
8/17/2016,1:35 PM,XZ - setup,collect slidemaps & project report; prep worksheets,20160810-100-20X-XZ
8/17/2016,2:15 PM,Reiser,check on flies from last 2 weeks absence,
8/17/2016,2:30 PM,PTR Chores,chargebacks,
8/17/2016,3:00 PM,Group Meetings,"XZ, GI ",20160810-100-20X-XZ
8/17/2016,3:30 PM,Group Meetings,GI & KC,
8/17/2016,4:15 PM,GI meeting,performance review,
8/17/2016,5:10 PM,depart,,
8/18/2016,9:30 AM,PTR Chores,email; calendar,
8/18/2016,9:55 AM,GI meeting,QC & other imaging,20160701_101_63X_SH-2
8/18/2016,10:35 AM,SH Post,split C1/C2 image,20160701_101_63X_SH-2
8/18/2016,11:00 AM,Other imaging,update resource scheduler,
8/18/2016,11:10 AM,SH Post,copy to public & HD,20160701_101_63X_SH-2
8/18/2016,11:30 AM,PTR Chores,report time spent on 20160701_101_63X_SH-2,20160701_101_63X_SH-2
8/18/2016,11:40 AM,lunch,,
8/18/2016,12:10 PM,Reiser,make Google spreadsheet for upcoming experiments,
8/18/2016,12:25 PM,XZ Prep,slide map; get slide,20160810_100_20X
8/18/2016,1:05 PM,PTR Chores,move desk,
8/18/2016,1:30 PM,Reiser,make Google spreadsheet for upcoming experiments,
8/18/2016,1:50 PM,PTR Chores,procrastination smartsheet,
8/18/2016,2:00 PM,PTR Chores,chargebacks,
8/18/2016,2:35 PM,Other imaging,create line imaging history on confocal tables,
8/18/2016,2:50 PM,XZ Prep,confocal,20160810_100_20X_XZ
8/18/2016,5:00 PM,depart,,
8/19/2016,8:00 AM,XZ Post,remove; record error; copy to PTR; MIPs; table; QC; stats; email,20160810_100_20X_XZ
8/19/2016,9:20 AM,PTR Chores,email; calendar,
8/19/2016,9:25 AM,XZ Post,copy to public & HD,20160810_100_20X_XZ
8/19/2016,9:35 AM,Reiser,update planning calendar,
8/19/2016,10:00 AM,PTR Chores,chargebacks,
8/19/2016,10:10 AM,GI meeting,zen error,20160810_100_20X_XZ
8/19/2016,10:20 AM,Other imaging,update resource scheduler,
8/19/2016,10:25 AM,PTR Chores,move desk,
8/19/2016,10:43 AM,depart,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
